301 1 3 2 4 2 1 3 1 1 3 5 1 4 1 2 -0.874494817527591 -1.14469913186221 -0.888865231752468 -1.09259840099428 -1.05969206579663 -1.0759445067126 -0.824222114266229 1.13830864841728 "TMe-1553" "Purple" "Totally pigmented" 0.466666666666667 0.6
302 1 3 2 5 3 1 4 2 1 1 4 2 3 2 2 -0.484216741719341 -0.970248266649613 -0.227011212354185 -0.792914539326576 -0.487549961924159 -0.709247198093166 1.39372298069115 1.13830864841728 "TMe-1554" "Green purple" "Central part" 1.1 3.2
307 1 3 3 4 2 2 4 1 3 1 2 2 4 1 2 -1.39486558527192 -1.49360086228741 -1.06535963692534 -0.892809159882478 -1.14142665206413 -0.917372697579874 -0.824222114266229 -0.749276010708269 "TMe-1564" "Red" "Absent" 0.6 0.6
309 1 3 2 5 3 1 3 1 5 1 5 2 2 2 2 -0.874494817527591 -0.708571968830713 -0.932988833045686 -1.04265109071633 -1.08012571236351 -1.00656934021703 0.0629559237167238 0.522359970176312 "TMe-1568" "Green purple" "Central part" 0.6 0.6
312 1 3 2 4 1 2 2 1 5 3 1 1 4 1 2 -1.26477289333584 -0.970248266649613 -0.977112434338905 -0.892809159882478 -1.10055935893038 -0.798443840730326 -0.380633095274753 0.124973726149881 "TMe-1577" "Purple" "Totally pigmented" 1 0.6
319 1 3 2 4 1 1 1 4 5 3 3 2 2 1 1 -0.484216741719341 -0.621346536224411 -0.0946404084745287 -1.12589660784625 -0.712320074159774 -0.738979412305553 0.5065449427082 0.105104413948559 "TMe-1593" "Purple" "Totally pigmented" 1.66666666666667 0.4
326 1 3 2 5 4 1 6 2 3 1 2 2 4 2 2 0.426432101833242 1.90819100935828 0.125977597991565 1.10508325123557 0.288928607617056 0.985489012012888 2.28090101867411 0.880007589800101 "TMe-1614" "Green purple" "Central part" 3 9.2
330 1 3 2 4 3 2 3 1 3 3 2 2 2 2 2 -1.39486558527192 -1.49360086228741 -1.15360683951178 -1.09259840099428 -1.22316123833163 -1.15523041127897 -0.824222114266229 1.53569489244371 "TMe-1621" "Green purple" "Central part" 0.2 0.2
331 1 5 2 5 4 1 5 2 5 1 5 2 1 1 1 1.20698825344974 0.181127443753545 1.05257322514916 0.325905210899533 1.33104458252763 0.236237213860738 0.950133961699676 -0.0737193958633353 "TMe-1622" "Green purple" "Central part" 2.04 15.2
332 1 3 2 4 2 1 1 4 3 3 1 1 4 1 2 -0.614309433655424 -0.185219373192914 -0.447629218820279 0.505715527900158 -0.221912556554796 0.242183656703215 -0.824222114266229 -0.808883947312233 "TMe-1623" "Green purple" "Central part" 1.7 6.8
333 1 5 1 4 3 2 3 2 5 1 1 1 2 1 2 -0.874494817527591 -0.708571968830713 -0.535876421406717 1.05513594095762 -0.0380097374529294 0.509773584614698 -0.380633095274753 0.24418959935781 "TMe-1629" "Green purple" "Central part" 1.5 9
334 1 3 2 5 3 1 4 2 1 1 2 2 2 2 2 -0.614309433655424 -0.795797401437015 -0.0505168071813099 -0.693019918770673 -0.426249022223537 -0.461478746323276 0.0629559237167238 0.105104413948559 "TMe-1633" "Dark green" "Absent" 1.73333333333333 3
346 1 5 1 4 4 1 5 2 5 1 5 2 1 1 2 0.0361540260249922 -0.760907228394493 -0.0946404084745287 -0.273462512435882 0.186760374782685 -0.429764384496729 1.39372298069115 1.03896208741067 "TMe-1680" "Green purple" "Top part" 1 9.2
347 1 5 1 5 2 1 4 1 5 1 5 1 1 2 2 1.59726632925799 0.495139001136224 -0.006393205888091 -0.393336057102965 0.105025788515189 -0.477335927236548 2.28090101867411 0.62170653118292 "TMe-1694" "Green purple" "Central part" 1.08 8
349 1 3 2 4 1 2 1 4 3 3 3 2 1 2 2 -0.874494817527591 -0.708571968830713 -0.668247225286373 -0.693019918770673 -0.814488306994144 -0.620050555456005 -0.380633095274753 -0.252543205675229 "TMe-1698" "Green purple" "Central part" 1.2 2
351 1 1 2 4 2 1 3 2 4 3 4 1 1 1 2 0.946802869577575 -0.0282135945015746 0.390719205750878 -0.693019918770673 -0.0175760908860554 -0.548693241346276 2.72449003766558 -2.17986648920342 "TMe-1700" "Purple" "Totally pigmented" 1.44 5
354 1 5 1 4 4 1 4 2 5 1 5 2 1 1 2 1.33708094538583 0.285797962881105 0.567213610923754 -0.19354681599116 0.574999659553293 -0.203799556482588 3.16807905665706 1.63504145345032 "TMe-1715" "Green purple" "Central part" 1.6 10
355 1 1 2 4 2 2 2 1 1 1 5 2 4 2 2 -1.13468020139976 -0.446895671011814 -1.06535963692534 -0.593125298214771 -1.08012571236351 -0.738979412305553 -0.824222114266229 0.760791716592172 "TMe-1716" "Green purple" "Central part" 0.6 1.2
357 1 3 2 5 3 1 3 2 5 1 3 2 1 2 2 0.556524793769325 0.0764569246259852 -0.0946404084745287 0.330899941927328 0.493265073285796 0.00432594300412009 2.28090101867411 -0.808883947312233 "TMe-1721" "Green purple" "Central part" 1.25 12.2
360 1 3 2 5 1 1 1 4 1 3 1 1 4 1 2 -1.26477289333584 -1.49360086228741 -1.06535963692534 -0.992703780438381 -1.12099300549726 -1.06603376864181 -0.380633095274753 0.641575843384242 "TMe-1725" "Purple" "Totally pigmented" 0.3 0.8
361 1 3 2 5 3 1 3 1 1 3 4 1 4 2 2 -0.0939386659110911 -0.0979939405866126 0.125977597991565 -0.360037850250996 -0.1401779702873 -0.183978080340996 -0.824222114266229 0.641575843384242 "TMe-1726" "Purple" "Totally pigmented" 2 5
362 1 5 2 5 3 2 4 2 5 1 4 1 1 2 1 1.59726632925799 2.16986730717718 2.86164087817113 3.13627386920559 3.27224100638067 3.12620843530475 0.0629559237167238 -0.610190825299017 "TMe-1730" "Green purple" "Central part" 6.13333333333333 26
363 1 1 2 4 1 1 1 4 3 4 3 2 4 1 2 -1.13468020139976 -1.23192456446851 -0.932988833045686 -0.443283367380917 -0.834921953561018 -0.649782769668392 -0.824222114266229 -0.113458020265978 "TMe-1732" "Green purple" "Central part" 0.6 3
366 1 3 2 4 1 1 1 4 5 5 2 1 4 2 2 -0.614309433655424 -0.795797401437015 -0.80061802916603 -0.526528884510837 -0.671452781026025 -0.699336460022371 -0.824222114266229 -2.7163379186391 "TMe-1738" "Purple" "Totally pigmented" 0.6 4
370 1 3 2 4 2 1 1 4 3 1 4 2 4 1 2 0.816710177641492 0.338133222444885 -0.668247225286373 -0.568151643075795 -0.507983608491033 -0.724113305199359 0.0629559237167238 0.681314467786886 "TMe-1754" "Green purple" "Central part" 0.6 5
371 1 3 2 4 3 1 4 3 1 1 5 2 4 2 1 2.37782248087449 1.12316211590158 0.567213610923754 0.445778755566616 1.22887634969326 0.176772785435964 0.5065449427082 1.81386526326221 "TMe-1756" "Green purple" "Central part" 1.6 16.4
373 1 5 1 5 3 1 4 2 5 1 4 2 1 1 2 0.816710177641492 -0.132884113629134 -0.315258414940623 -0.493230677658868 -0.1401779702873 -0.620050555456005 2.28090101867411 0.36340547256574 "TMe-1760" "Green purple" "Central part" 0.8 7
378 1 5 2 4 3 1 4 2 5 1 4 2 2 1 2 -0.484216741719341 -0.621346536224411 -0.977112434338905 -0.859510953030511 -0.957523832962262 -0.976837126004648 -0.824222114266229 0.681314467786886 "TMe-1775" "Red" "Absent" 0.333333333333333 2
379 1 1 2 1 2 1 2 2 1 3 3 1 2 2 2 -0.224031357847174 0.599809520263784 -0.80061802916603 0.305926286788353 -0.467116315357285 -0.114602913845428 0.5065449427082 0.601837218981598 "TMe-1776" "Purple" "Totally pigmented" 0.9 6
383 1 5 2 4 1 1 1 4 5 3 5 1 1 2 2 -1.13468020139976 -1.49360086228741 -1.06535963692534 -1.05930019414232 -1.12099300549726 -1.13540893513738 -0.380633095274753 -0.530713576493731 "TMe-1786" "Green purple" "Central part" 0.2 0.8
384 1 1 2 1 1 1 1 4 1 3 4 1 2 1 2 -0.0939386659110911 -0.577733819921263 -0.888865231752468 -0.493230677658868 -0.548850901624781 -0.753845519411746 -0.824222114266229 0.442882721371026 "TMe-1787" "Purple" "Totally pigmented" 0.35 5.6
386 1 3 2 5 1 1 1 4 5 3 5 1 2 2 1 0.166246717961075 -0.656236709266933 -0.0946404084745287 -1.0726194768831 -0.630585487892277 -0.905479811894919 2.72449003766558 -0.709537386305625 "TMe-1790" "Purple" "Totally pigmented" 1 1.2
387 1 3 2 4 1 1 1 4 5 3 1 1 4 2 2 -1.13468020139976 -1.23192456446851 -1.10948323821856 -1.04265109071633 -1.161860298631 -1.12549819706658 0.0629559237167238 -0.570452200896375 "TMe-1792" "Purple" "Totally pigmented" 0.2 0.6
388 1 3 2 4 1 1 1 4 1 3 5 1 1 1 2 -0.874494817527591 -1.36276271337796 -0.712370826579592 -0.568151643075795 -0.528417255057907 -0.738979412305553 -0.824222114266229 0.840268965397458 "TMe-1795" "Green purple" "Central part" 0.55 5
390 1 3 2 5 1 1 1 4 5 3 4 1 4 2 2 -1.13468020139976 -1.23192456446851 -0.756494427872811 -0.143599505713209 -0.630585487892277 -0.352460627544523 -0.824222114266229 -1.16653156693602 "TMe-1797" "Purple" "Totally pigmented" 1 4.2
394 1 3 2 5 1 1 1 4 5 3 5 1 2 2 1 0.166246717961075 -0.316057522102364 0.346595604457659 0.305926286788353 0.677167892387663 0.138120906959861 -0.824222114266229 -2.08051992819681 "TMe-1804" "Purple" "Totally pigmented" 1.75 12
395 1 1 2 4 3 1 4 2 1 3 1 1 4 2 1 -0.224031357847174 3.21657249845278 -0.0946404084745287 2.70339718013002 0.0437248488145669 2.53156415105701 -0.380633095274753 0.48262134577367 "TMe-1806" "Purple" "Totally pigmented" 5 7.8
396 1 3 2 4 4 1 4 2 3 1 2 2 2 1 2 -0.0939386659110911 0.861485818082684 -0.315258414940623 0.0561897353985964 -0.34451443595604 0.0637903714288939 1.39372298069115 -0.312151142279193 "TMe-1809" "Light green" "Absent" 2 5
398 1 5 2 5 3 1 3 2 5 1 4 1 4 2 1 0.686617485705409 0.948711250688985 -0.0946404084745287 0.472417321048189 0.268494961050182 0.212451442490828 -0.380633095274753 0.880007589800101 "TMe-1812" "Green purple" "Central part" 1.66666666666667 10
399 1 3 2 2 2 1 2 1 1 3 2 2 2 1 2 -1.13468020139976 -1.23192456446851 -1.02123603563212 -0.742967229048624 -0.998391126096011 -0.887640483367487 -0.824222114266229 0.124973726149881 "TMe-1814" "Purple" "Totally pigmented" 0.4 1.8
400 1 3 2 4 1 1 3 1 5 1 4 1 4 2 2 0.946802869577575 1.29761298111418 -0.932988833045686 -0.526528884510837 -0.732753720726648 -0.758800888447145 0.0629559237167238 -1.04731569372809 "TMe-1816" "Green purple" "Central part" 0.4 4
401 1 1 2 5 1 2 1 4 1 3 5 2 2 2 2 -1.26477289333584 -1.49360086228741 -1.10948323821856 -1.04265109071633 -1.161860298631 -1.12549819706658 -0.380633095274753 0.442882721371026 "TMe-1817" "Purple" "Totally pigmented" 0.2 0.6
402 1 3 3 5 1 2 1 4 1 3 1 2 2 2 2 -0.874494817527591 0.599809520263784 -1.10948323821856 -0.593125298214771 -1.10055935893038 -0.798443840730326 0.5065449427082 1.4363483314371 "TMe-1819" "Purple" "Totally pigmented" 0.4 1.2
404 1 3 2 1 3 2 5 1 1 3 5 2 2 2 2 -0.224031357847174 -0.970248266649613 0.346595604457659 -0.792914539326576 -0.1401779702873 -0.620050555456005 0.0629559237167238 1.25752452162521 "TMe-1820" "Purple" "Totally pigmented" 1.4 4
405 1 3 2 5 4 1 3 2 5 3 5 2 4 2 2 -0.0939386659110911 -0.577733819921263 -0.315258414940623 -0.19354681599116 -0.0380097374529294 -0.38219284175691 0.0629559237167238 0.661445155585564 "TMe-1823" "Green purple" "Central part" 1 8
406 1 5 1 5 1 1 1 4 5 1 3 1 2 1 2 -0.744402125591508 -0.446895671011814 -0.535876421406717 -0.593125298214771 -0.712320074159774 -0.47138948439407 1.39372298069115 1.29726314602785 "TMe-1827" "Green purple" "Central part" 1.5 2.4
408 1 1 2 5 1 1 2 1 1 3 4 2 1 1 2 -1.13468020139976 -1.62443901119686 -0.756494427872811 -0.992703780438381 -0.89622289326164 -1.00656934021703 -0.824222114266229 0.760791716592172 "TMe-1830" "Green purple" "Central part" 0.5 1.6
409 1 3 2 5 1 2 1 4 3 3 3 2 4 2 1 1.07689556151366 1.47206384632678 -0.315258414940623 0.672206562159994 0.288928607617056 0.232272918632421 0.5065449427082 0.383274784767062 "TMe-1831" "Green purple" "Central part" 1.33333333333333 11.2
412 1 5 1 4 4 1 4 2 5 1 4 2 4 2 2 0.0361540260249922 -0.446895671011814 -0.182887611060966 0.330899941927328 0.452397780152048 -0.0254062712082667 0.5065449427082 0.880007589800101 "TMe-1834" "Green purple" "Top part" 1.15 12.2
414 1 1 2 5 1 1 1 4 1 3 3 1 4 2 2 0.296339409897159 0.425358655051186 -0.580000022699936 -0.326739643399032 -0.446682668790411 -0.481300222464865 -0.824222114266229 -0.312151142279193 "TMe-1836" "Purple" "Totally pigmented" 0.933333333333333 5.2
415 1 1 2 5 1 1 1 4 1 3 5 1 2 2 2 0.556524793769325 0.0764569246259852 0.478966408337316 1.10508325123557 1.39234552222826 0.658434655676632 0.5065449427082 -0.113458020265978 "TMe-1838" "Purple" "Totally pigmented" 1.9 18.4
417 1 3 2 5 4 1 5 2 5 1 5 2 4 2 2 1.72735902119408 0.599809520263784 0.0377303954051277 -0.17356789187998 0.350229547317678 -0.334621299017091 2.72449003766558 -1.36522468894924 "TMe-1847" "Green purple" "Central part" 1.12 10.2
419 1 1 2 5 1 1 2 2 3 3 4 1 4 2 1 1.85745171313016 0.704480039391344 0.125977597991565 -0.0337154231017161 0.534132366419545 -0.227585327852498 0.0629559237167238 1.058831399612 "TMe-1851" "Green purple" "Central part" 1.2 11.6
420 1 3 2 1 1 1 2 2 1 3 5 2 1 2 1 1.20698825344974 0.730647669173234 0.390719205750878 0.0312160802596208 0.472831426718922 -0.0105401641020733 0.950133961699676 1.73438801445693 "TMe-1858" "Green purple" "Central part" 1.8 9.8
421 1 5 2 5 4 1 3 1 5 1 4 2 4 1 2 0.296339409897159 -0.185219373192914 -0.668247225286373 -0.668046263631698 -0.589718194758529 -0.783577733624133 -0.380633095274753 -0.272412517876551 "TMe-1859" "Green purple" "Central part" 0.6 4.2
423 1 5 2 5 1 1 1 4 5 1 5 2 1 1 2 -0.484216741719341 -0.621346536224411 -0.491752820113498 -0.360037850250996 -0.426249022223537 -0.461478746323276 0.5065449427082 -0.789014635110912 "TMe-1860" "Green purple" "Central part" 1.06666666666667 5
424 1 5 1 5 4 1 3 2 5 1 5 1 4 2 1 0.946802869577575 -0.0282135945015746 -0.0505168071813099 -0.393336057102965 0.0845921419483149 -0.489228812921502 -0.824222114266229 1.19791658502125 "TMe-1862" "Green purple" "Central part" 1.04 8
425 1 5 2 1 1 1 1 4 5 3 5 1 1 2 2 0.686617485705409 -0.237554632756694 0.125977597991565 -0.453272829436507 0.105025788515189 -0.477335927236548 1.39372298069115 0.462752033572348 "TMe-1863" "Purple" "Totally pigmented" 1.2 7.4
426 1 3 2 1 1 1 1 4 3 3 5 1 4 1 2 -0.354124049783258 -0.446895671011814 -0.315258414940623 -0.659721711918704 -0.528417255057907 -0.560586127031231 1.83731199968263 -1.04731569372809 "TMe-1864" "Green purple" "Central part" 1.33333333333333 3.2
427 1 3 2 5 1 1 3 2 1 3 5 1 2 2 2 -0.484216741719341 -0.621346536224411 -0.447629218820279 -0.426634263954934 -0.446682668790411 -0.481300222464865 0.950133961699676 0.124973726149881 "TMe-1867" "Purple" "Totally pigmented" 1.13333333333333 4.6
428 1 1 2 5 1 1 2 2 1 3 4 1 2 2 2 -0.354124049783258 -0.446895671011814 -0.006393205888091 -0.726318125622641 -0.426249022223537 -0.461478746323276 0.950133961699676 -1.36522468894924 "TMe-1868" "Purple" "Totally pigmented" 1.8 2.8
429 1 5 2 5 5 1 5 2 5 3 5 2 4 1 2 0.686617485705409 0.207295073535435 -0.535876421406717 -0.493230677658868 -0.385381729089789 -0.634916662562198 0.5065449427082 -0.312151142279193 "TMe-1869" "Green purple" "Central part" 0.75 5.6
431 1 5 1 5 5 1 4 2 5 3 5 1 2 2 2 1.20698825344974 0.181127443753545 0.876078819976285 -0.19354681599116 0.718035185521411 -0.120549356687905 0.0629559237167238 0.522359970176312 "TMe-1871" "Green purple" "Top part" 1.88 10
432 1 5 2 4 3 1 2 2 5 1 3 2 1 1 2 -1.26477289333584 -0.970248266649613 -1.02123603563212 0.00624242512064502 -0.937090186395388 -0.322728413332136 -0.824222114266229 1.53569489244371 "TMe-1873" "Green purple" "Central part" 0.8 2.4
433 1 3 2 5 4 2 6 3 3 2 1 2 4 2 1 -1.13468020139976 -0.446895671011814 -0.580000022699936 1.20497787179148 -0.487549961924159 0.985489012012888 -0.824222114266229 0.959484838605387 "TMe-1875" "Green purple" "Top and bottom" 2.8 4.8
434 1 5 1 5 4 1 4 2 5 1 4 2 2 1 2 0.296339409897159 -0.185219373192914 -0.359382016233842 -0.318415091686038 -0.160611616854174 -0.47138948439407 0.0629559237167238 0.283928223760454 "TMe-1877" "Green purple" "Top part" 0.95 7
435 1 5 2 5 4 1 4 2 5 1 5 2 4 2 2 0.686617485705409 -0.237554632756694 0.302472003164441 -0.233504664213521 0.4115304870183 -0.298942641962226 -0.380633095274753 1.07870071181332 "TMe-1879" "Green purple" "Top part" 1.36 9.6
437 1 3 1 5 4 1 5 2 5 1 5 2 4 2 1 1.72735902119408 1.25400026481103 0.390719205750878 0.20603166623245 0.615866952687041 0.0935225856412808 0.5065449427082 -0.510844264292409 "TMe-1880" "Green purple" "Top part" 1.8 11.2
438 1 3 2 5 4 1 6 2 3 4 4 2 1 2 2 0.166246717961075 -0.316057522102364 -0.271134813647404 -0.19354681599116 -0.0175760908860554 -0.367326734650716 0.5065449427082 1.07870071181332 "TMe-1883" "Green purple" "Top and bottom" 1.05 8
439 1 3 2 5 4 1 4 2 3 1 5 1 2 1 1 1.59726632925799 0.495139001136224 -0.182887611060966 -0.213525740102341 0.207194021349559 -0.417871498811774 -0.824222114266229 -0.371759078883159 "TMe-1885" "Green purple" "Central part" 0.92 9.8
440 1 5 2 5 3 2 4 2 5 3 5 1 4 2 2 2.37782248087449 1.12316211590158 0.214224800578003 0.126115969787728 0.738468832088285 -0.10865647100295 0.5065449427082 0.24418959935781 "TMe-1886" "Green purple" "Central part" 1.28 13.2
441 1 5 2 5 1 1 1 4 5 3 4 1 2 2 1 0.816710177641492 0.338133222444885 -0.535876421406717 -0.243494126269111 -0.181045263421048 -0.486255591500264 -0.824222114266229 -0.88836119611752 "TMe-1889" "Purple" "Totally pigmented" 0.75 7.6
443 1 1 2 5 1 1 2 2 2 3 2 1 4 2 2 -0.354124049783258 0.338133222444885 -0.447629218820279 0.305926286788353 -0.303647142822292 0.123254799853668 0.0629559237167238 -0.351889766681837 "TMe-1890" "Green purple" "Central part" 1.7 6
444 1 5 2 5 4 1 4 2 5 3 5 2 4 2 1 2.37782248087449 1.12316211590158 0.390719205750878 0.305926286788353 1.00410623745765 0.0459510429014619 0.5065449427082 -1.6036564353651 "TMe-1891" "Purple" "Totally pigmented" 1.44 15
445 1 1 2 5 3 2 4 2 4 3 4 1 2 2 2 -0.614309433655424 -0.795797401437015 0.346595604457659 -0.693019918770673 -0.24234620312167 -0.283085461048954 -0.380633095274753 1.058831399612 "TMe-1897" "Purple" "Totally pigmented" 2.33333333333333 3
447 1 3 2 5 1 1 2 2 2 3 5 2 2 2 1 1.07689556151366 0.0764569246259852 1.00844962385594 0.305926286788353 1.29017728939388 0.212451442490828 -0.380633095274753 1.47608695583975 "TMe-1900" "Green purple" "Central part" 2 15
448 1 5 2 5 3 1 3 2 5 1 3 2 4 2 2 -0.484216741719341 0.0764569246259852 -0.182887611060966 0.305926286788353 -0.181045263421048 0.301648085127989 0.0629559237167238 0.48262134577367 "TMe-1901" "Green purple" "Top part" 2.3 6
449 1 3 2 5 3 1 5 2 3 1 5 2 2 1 2 0.686617485705409 -0.237554632756694 0.567213610923754 -0.19354681599116 0.574999659553293 -0.203799556482588 0.950133961699676 0.124973726149881 "TMe-1902" "Light green" "Absent" 1.6 10
450 1 3 2 5 4 1 3 2 5 3 5 2 4 2 2 0.0361540260249922 -0.446895671011814 1.44968563678813 0.0561897353985964 0.983672590890774 0.361112513552763 -0.380633095274753 0.681314467786886 "TMe-1903" "Purple" "Totally pigmented" 3 10
451 1 5 2 5 3 1 3 2 5 5 5 2 4 2 2 -0.224031357847174 -0.272444805799216 -0.0505168071813099 -0.19354681599116 -0.119744323720426 -0.164156604199407 0.0629559237167238 0.283928223760454 "TMe-1904" "Green purple" "Central part" 1.73333333333333 6
452 1 3 2 5 4 1 2 2 3 3 4 2 4 1 2 -0.354124049783258 -0.839410117740163 -0.447629218820279 -0.268467781408087 -0.160611616854174 -0.47138948439407 -0.824222114266229 0.661445155585564 "TMe-1906" "Green purple" "Central part" 0.85 7.4
453 1 3 2 5 1 2 1 4 2 1 1 2 2 2 1 -1.13468020139976 -0.446895671011814 -0.756494427872811 0.405820907344256 -0.732753720726648 0.271915870915602 -0.824222114266229 -2.6169913576325 "TMe-1907" "Purple" "Totally pigmented" 2 3.2
455 1 3 2 5 1 1 1 4 5 3 4 1 4 2 2 0.166246717961075 0.250907789838583 0.611337212216972 -0.0104066783053371 0.299145430900493 0.242183656703215 0.0629559237167238 1.37674039483314 "TMe-1910" "Purple" "Totally pigmented" 2.73333333333333 7.1
456 1 3 2 5 1 2 2 2 3 3 5 2 4 2 2 0.166246717961075 -0.656236709266933 0.655460813510191 -0.732977766993034 0.0641584953814409 -0.501121698606457 1.83731199968263 -0.729406698506947 "TMe-1914" "Green purple" "Central part" 1.68 4.6
458 1 5 2 5 3 3 4 2 3 3 3 1 2 2 2 -0.614309433655424 -0.795797401437015 -0.271134813647404 -0.360037850250996 -0.324080789389166 -0.362371365615317 0.0629559237167238 -0.252543205675229 "TMe-1916" "Purple" "Totally pigmented" 1.4 5
459 1 5 2 1 1 2 1 4 5 1 2 1 4 2 2 1.07689556151366 3.21657249845278 1.44968563678813 2.55355524929616 1.49451375506263 2.73968965054372 0.5065449427082 -0.749276010708269 "TMe-1919" "Green purple" "Top part" 6 15
460 1 1 2 1 1 1 2 1 1 5 5 1 2 1 2 1.20698825344974 0.181127443753545 2.15566325747963 -0.19354681599116 1.31061093596076 0.224344328175783 0.0629559237167238 1.07870071181332 "TMe-1922" "Green purple" "Central part" 3.04 10
461 1 5 1 5 4 1 4 2 5 3 4 1 4 2 2 1.20698825344974 0.730647669173234 0.567213610923754 0.305926286788353 0.779336125222033 0.212451442490828 0.950133961699676 0.840268965397458 "TMe-1923" "Purple" "Totally pigmented" 2 12
462 1 5 2 5 3 2 2 2 5 1 3 2 4 2 2 -0.354124049783258 -0.446895671011814 -0.756494427872811 -0.659721711918704 -0.732753720726648 -0.758800888447145 0.5065449427082 -3.53097971889329 "TMe-1924" "Green purple" "Central part" 0.666666666666667 3.2
464 1 5 2 5 4 1 5 2 5 3 3 1 4 2 2 0.166246717961075 -0.316057522102364 0.170101199284784 0.106137045676548 0.431964133585174 -0.0402723783144601 -0.824222114266229 0.343536160364418 "TMe-1930" "Green purple" "Central part" 1.55 10.4
465 1 5 2 5 4 2 5 2 5 3 5 2 4 2 2 0.816710177641492 1.12316211590158 0.346595604457659 -1.00935288386436 -0.436465845506974 -0.47138948439407 1.39372298069115 1.058831399612 "TMe-1931" "Green purple" "Central part" 2.33333333333333 1.1
466 1 5 2 5 4 1 5 2 1 1 3 2 2 1 2 0.0361540260249922 1.12316211590158 0.125977597991565 0.305926286788353 -0.0380097374529294 0.509773584614698 0.0629559237167238 -2.33882098681399 "TMe-1934" "Green purple" "Central part" 3 6
467 1 3 2 1 5 1 6 2 5 3 4 1 4 2 2 0.816710177641492 1.12316211590158 0.125977597991565 0.305926286788353 0.268494961050182 0.212451442490828 0.0629559237167238 -2.33882098681399 "TMe-1935" "Green purple" "Central part" 2 9
468 1 5 2 5 1 1 1 4 5 3 4 1 1 1 1 -0.744402125591508 -0.446895671011814 -0.756494427872811 -1.09259840099428 -1.01882477266288 -0.917372697579874 1.39372298069115 -0.192935269071265 "TMe-1939" "Purple" "Totally pigmented" 1 0.4
470 1 3 2 5 5 1 5 1 1 3 2 2 2 2 2 0.426432101833242 0.599809520263784 1.00844962385594 -0.19354681599116 0.370663193884552 0.311558823198784 0.0629559237167238 -0.332020454480515 "TMe-1940" "Green purple" "Central part" 3.33333333333333 6
471 1 3 2 5 4 1 5 2 5 1 5 2 1 2 2 1.72735902119408 1.25400026481103 2.06741605489319 1.30487249234738 2.29142597117071 1.31254336834914 1.39372298069115 -0.411497703285801 "TMe-1945" "Green purple" "Central part" 3.7 20
472 1 3 2 5 3 1 3 1 1 3 4 1 2 2 2 0.686617485705409 0.207295073535435 0.876078819976285 -0.19354681599116 0.51369871985267 0.0191920501103135 1.83731199968263 0.800530340994814 "TMe-1948" "Purple" "Totally pigmented" 2.35 8
473 1 3 2 4 2 1 2 2 3 3 3 2 4 2 2 -0.484216741719341 0.0764569246259852 -0.756494427872811 0.555662838178109 -0.34451443595604 0.0637903714288939 0.0629559237167238 -1.1466622547347 "TMe-1955" "Green purple" "Central part" 1 7
475 1 5 2 5 4 1 4 2 3 1 5 2 1 1 2 -0.484216741719341 -0.970248266649613 -0.712370826579592 -0.693019918770673 -0.630585487892277 -0.81330994783652 -0.380633095274753 0.144843038351202 "TMe-1957" "Green purple" "Central part" 0.55 4
476 1 3 2 5 2 1 2 2 3 1 5 1 2 2 2 2.37782248087449 1.12316211590158 0.302472003164441 0.805399389567866 1.47408010849575 0.319487413655421 2.72449003766558 -0.252543205675229 "TMe-1958" "Green purple" "Central part" 1.36 20
477 1 3 2 4 3 1 2 1 3 3 3 2 4 2 2 -0.484216741719341 0.0764569246259852 -0.756494427872811 -0.19354681599116 -0.651019134459151 -0.38219284175691 -0.824222114266229 1.4363483314371 "TMe-1959" "Purple" "Totally pigmented" 1 4
479 1 3 2 5 2 3 2 1 1 1 3 2 4 1 2 -1.26477289333584 -1.49360086228741 -0.315258414940623 -0.243494126269111 -0.467116315357285 -0.114602913845428 -0.824222114266229 -0.610190825299017 "TMe-1960" "Green purple" "Top part" 2 3.8
480 1 3 2 5 2 1 2 2 1 1 2 1 1 1 2 -0.874494817527591 -0.708571968830713 0.170101199284784 1.65450366429304 0.534132366419545 1.34227558256153 0.5065449427082 1.615172141249 "TMe-1963" "Green purple" "Top part" 3.1 11.4
481 1 3 2 1 2 1 2 1 1 3 5 1 4 2 1 -1.00458750946367 -0.970248266649613 -1.02123603563212 -1.14254571127223 -1.161860298631 -1.12549819706658 0.0629559237167238 0.442882721371026 "TMe-1964" "Green purple" "Central part" 0.4 0.2
482 1 5 2 4 1 1 1 4 5 3 4 1 4 2 2 -1.00458750946367 -1.49360086228741 -0.0946404084745287 -0.568151643075795 -0.24234620312167 -0.530853912818844 0.0629559237167238 0.48262134577367 "TMe-1965" "Purple" "Totally pigmented" 1.25 5
483 1 1 2 5 1 1 1 4 1 3 5 1 2 2 2 -0.874494817527591 -1.14469913186221 -0.712370826579592 -0.526528884510837 -0.630585487892277 -0.659693507739186 0.0629559237167238 0.860138277598779 "TMe-1969" "Green purple" "Central part" 0.733333333333333 4
485 1 1 2 5 2 2 2 2 1 3 5 1 2 1 2 1.46717363732191 0.992323966992133 0.214224800578003 0.0811633905375719 0.431964133585174 -0.0402723783144601 0.0629559237167238 0.840268965397458 "TMe-1973" "Green purple" "Central part" 1.6 10.2
486 1 3 2 5 4 1 4 2 3 3 5 2 4 2 2 2.63800786474666 1.3325031541567 1.05257322514916 0.485736603788977 1.49451375506263 0.331380299340376 0.0629559237167238 -0.689668074104304 "TMe-1975" "Purple" "Totally pigmented" 2.04 16.8
